;source_policydoc;impact_policydoc;impact_type;impact_weight;justification;European Climate Law;European Climate Law.1;+2;The European Climate Law sets a binding target of at least 55% greenhouse gas emissions reduction by 2030, which will likely reinforce the Energy from Renewable Sources target of at least 42.5% of the Union's energy consumption coming from renewable sources by 2030.;A Farm to Fork Strategy;Circular Economy Action Plan;+;2;The implementation of the Circular Economy Action Plan can reinforce the Farm to Fork Strategy by promoting sustainable food systems, reducing food waste, and increasing organic farming, which can aid in achieving the strategy's targets.;"source_policydoc;impact_policydoc;impact_type;impact_weight;justification
EU Biodiversity Strategy for 2030;Directive 2010/75/EU of the European Parliament and of the Council;+;2;The EU Biodiversity Strategy for 2030 aims to protect and restore ecosystems, which can reinforce the implementation of the Directive 2010/75/EU of the European Parliament and of the Council by ensuring that industrial activities do not harm biodiversity.
EU Biodiversity Strategy for 2030;On the quality of water intended for human consumption;+;1;The EU Biodiversity Strategy for 2030 can enable the achievement of the On the quality of water intended for human consumption by protecting aquatic ecosystems.
On Nature Restoration;Pathway to a Healthy Planet for All EU Action Plan;+;3;The On Nature Restoration policy document can significantly aid the Pathway to a Healthy Planet for All EU Action Plan by restoring ecosystems and enhancing biodiversity.
EU Biodiversity Strategy for 2030;European assessment framework for ‘safe and sustainable by design’ chemicals and materials;+;2;The EU Biodiversity Strategy for 2030 can reinforce the European assessment framework for ‘safe and sustainable by design’ chemicals and materials by promoting sustainable practices.
On Nature Restoration;On reporting of environmental data from industrial installations and establishing an Industrial Emissions Portal;+;1;The On Nature Restoration policy document can enable the On reporting of environmental data from industrial installations and establishing an Industrial Emissions Portal by providing data on ecosystem restoration.
EU Biodiversity Strategy for 2030;on ambient air quality and cleaner air for Europe;+;2;The EU Biodiversity Strategy for 2030 can aid the on ambient air quality and cleaner air for Europe by reducing air pollution from industrial activities.
On Nature Restoration;Pathway to a Healthy Planet for All EU Action Plan;+;3;The On Nature Restoration policy document is crucial for the Pathway to a Healthy Planet for All EU Action Plan as it restores ecosystems and promotes biodiversity conservation.
EU Soil Strategy for 2030;On Nature Restoration;+;2;The EU Soil Strategy for 2030 can reinforce the On Nature Restoration by protecting soil health and promoting sustainable land use.
Regulation on plant reproductive material;EU Biodiversity Strategy for 2030;+;1;The Regulation on plant reproductive material can enable the EU Biodiversity Strategy for 2030 by ensuring the use of sustainable plant reproductive materials in agriculture.
Ensuring resilient and sustainable use of EU's natural resources;EU Biodiversity Strategy for 2030;+;3;The Ensuring resilient and sustainable use of EU's natural resources policy document can significantly aid the EU Biodiversity Strategy for 2030 by promoting sustainable resource use and reducing the EU’s ecological footprint.
On Nature Restoration;Regulation on forest reproductive material;+;2;The On Nature Restoration policy document can reinforce the Regulation on forest reproductive material by restoring forests and promoting sustainable forestry practices.
EU Biodiversity Strategy for 2030;On Nature Restoration;+;3;The EU Biodiversity Strategy for 2030 is inextricably linked with the On Nature Restoration, as both aim to protect and restore ecosystems.
On Nature Restoration;On Nature Restoration;+;3;The On Nature Restoration policy document is self-reinforcing, as restoring ecosystems can further enable nature restoration.
On Nature Restoration;EU Biodiversity Strategy for 2030;+;3;The On Nature Restoration policy document can significantly aid the EU Biodiversity Strategy for 2030 by restoring ecosystems and promoting biodiversity conservation.";EU Biodiversity Strategy for 2030;The implementation of the Farm to Fork Strategy's targets on reducing the use of pesticides and fertilizers can reinforce the EU Biodiversity Strategy for 2030's target of protecting and restoring ecosystems and biodiversity, as reducing pollution from agricultural activities can aid in preserving and restoring natural habitats.;Energy from Renewable Sources;On ensuring a level playing field for sustainable air transport;The implementation of the Energy from Renewable Sources target of at least 49% of energy from renewable sources in the building sector in 2030 can reinforce the On ensuring a level playing field for sustainable air transport target of at least 2% of aviation fuels from green by 2030, as increased renewable energy production can lead to lower emissions and support the transition to sustainable air transport.;" ""impact_policydoc""";" ""impact_type""";" ""impact_weight""";" ""justification""";The implementation of the renewable energy targets in the Energy from Renewable Sources policy document can reinforce the EU Biodiversity Strategy for 2030 by promoting sustainable land-use and reducing pollution from fossil fuels, thus creating a favourable environment for biodiversity conservation and restoration.;Concerning batteries and waste batteries;The implementation of the Circular Economy Action Plan can reinforce the targets of Concerning batteries and waste batteries by promoting the recycling and reuse of batteries and waste batteries, thus reducing waste and the demand for primary materials.;On packaging and packaging waste;Reinforcing;The Circular Economy Action Plan aims to reduce packaging waste, which is a key aspect of the 'On packaging and packaging waste' policy document, thereby reinforcing its goals.;The implementation of the Circular Economy Action Plan can reinforce the EU Biodiversity Strategy for 2030 by promoting sustainable consumption patterns, reducing waste, and encouraging the sharing, leasing, and collaborative consumption of products, which can lead to a decrease in the demand for primary materials and help achieve biodiversity conservation targets.;The implementation of the Circular Economy Action Plan can reinforce the Energy from Renewable Sources policy document by promoting sustainable production and consumption patterns, which can lead to increased demand for renewable energy sources.
460;Critical Raw Materials;A Farm to Fork Strategy;+;1;The Critical Raw Materials policy document's targets can be enabled by the Farm to Fork Strategy's emphasis on sustainable agriculture, as sustainable agriculture can lead to a reduction in the use of critical raw materials.;;;;;;;;;;;;;;;;;;;;;;;;;;;
461;Critical Raw Materials;On packaging and packaging waste;-;2;The Critical Raw Materials policy document's targets may be constrained by the On packaging and packaging waste policy document's focus on reducing packaging waste, as reducing packaging waste can lead to an increase in the use of critical raw materials.;;;;;;;;;;;;;;;;;;;;;;;;;;;
462;On circularity requirements for vehicle design;A Farm to Fork Strategy;+;1;The On circularity requirements for vehicle design policy document's targets can be enabled by the Farm to Fork Strategy's focus on sustainable food systems, as sustainable food production can lead to a reduction in waste and an increase in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;On circularity requirements for vehicle design;Concerning batteries and waste batteries;+;1;The On circularity requirements for vehicle design policy document's targets can be reinforced by the Concerning batteries and waste batteries policy document's focus on increasing recycling rates and reducing waste, as increasing recycling rates can lead to a reduction in waste and an increase in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;On circularity requirements for vehicle design;Critical Raw Materials;-;2;The On circularity requirements for vehicle design policy document's targets may be constrained by the Critical Raw Materials policy document's focus on increasing the use of critical raw materials, as increasing the use of critical raw materials can lead to an increase in waste and a decrease in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;Net Zero Industry Act;A Farm to Fork Strategy;+;1;The Net Zero Industry Act policy document's targets can be enabled by the Farm to Fork Strategy's emphasis on sustainable agriculture, as sustainable agriculture can lead to a reduction in greenhouse gas emissions and an increase in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
466;Net Zero Industry Act;On packaging and packaging waste;+;1;The Net Zero Industry Act policy document's targets can be reinforced by the On packaging and packaging waste policy document's focus on reducing packaging waste, as reducing packaging waste can lead to a reduction in greenhouse gas emissions and an increase in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
467;Net Zero Industry Act;Concerning batteries and waste batteries;+;1;The Net Zero Industry Act policy document's targets can be enabled by the Concerning batteries and waste batteries policy document's focus on increasing recycling rates and reducing waste, as increasing recycling rates can lead to a reduction in greenhouse gas emissions and an increase in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
468;Net Zero Industry Act;Critical Raw Materials;-;2;The Net Zero Industry Act policy document's targets may be constrained by the Critical Raw Materials policy document's focus on increasing the use of critical raw materials, as increasing the use of critical raw materials can lead to an increase in greenhouse gas emissions and a decrease in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
469;Amending Directive 2008/98/EC on waste;A Farm to Fork Strategy;+;1;The Amending Directive 2008/98/EC on waste policy document's targets can be enabled by the Farm to Fork Strategy's emphasis on sustainable agriculture, as sustainable agriculture can lead to a reduction in waste and an increase in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
470;Amending Directive 2008/98/EC on waste;On packaging and packaging waste;+;1;The Amending Directive 2008/98/EC on waste policy document's targets can be reinforced by the On packaging and packaging waste policy document's focus on reducing packaging waste, as reducing packaging waste can lead to a reduction in waste and an increase in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
471;Amending Directive 2008/98/EC on waste;Concerning batteries and waste batteries;+;1;The Amending Directive 2008/98/EC on waste policy document's targets can be enabled by the Concerning batteries and waste batteries policy document's focus on increasing recycling rates and reducing waste, as increasing recycling rates can lead to a reduction in waste and an increase in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
472;Amending Directive 2008/98/EC on waste;Critical Raw Materials;-;2;The Amending Directive 2008/98/EC on waste policy document's targets may be constrained by the Critical Raw Materials policy document's focus on increasing the use of critical raw materials, as increasing the use of critical raw materials can lead to an increase in waste and a decrease in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;Circular Economy Action Plan;A Farm to Fork Strategy;+;2;The Circular Economy Action Plan policy document's targets can be reinforced by the Farm to Fork Strategy's emphasis on sustainable agriculture, as sustainable agriculture can lead to a reduction in waste and an increase in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
474;Circular Economy Action Plan;On packaging and packaging waste;+;2;The Circular Economy Action Plan policy document's targets can be reinforced by the On packaging and packaging waste policy document's focus on reducing packaging waste, as reducing packaging waste can lead to a reduction in waste and an increase in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
475;Circular Economy Action Plan;Concerning batteries and waste batteries;+;1;The Circular Economy Action Plan policy document's targets can be enabled by the Concerning batteries and waste batteries policy document's focus on increasing recycling rates and reducing waste, as increasing recycling rates can lead to a reduction in waste and an increase in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
476;Circular Economy Action Plan;Critical Raw Materials;-;2;The Circular Economy Action Plan policy document's targets may be constrained by the Critical Raw Materials policy document's focus on increasing the use of critical raw materials, as increasing the use of critical raw materials can lead to an increase in waste and a decrease in recycling rates.;;;;;;;;;;;;;;;;;;;;;;;;;;;
477;A Farm to Fork Strategy;Directive 2010/75/EU of the European Parliament and of the Council;+;2;The implementation of the Farm to Fork Strategy's targets on sustainable agriculture and reduced use of pesticides and fertilizers can reinforce the objectives of the Directive 2010/75/EU, which aims to reduce pollution from industrial activities, including those related to agriculture.;;;;;;;;;;;;;;;;;;;;;;;;;;;
478;A Farm to Fork Strategy;On the quality of water intended for human consumption;+;1;The Farm to Fork Strategy's focus on sustainable agriculture and reduced pollution can create conditions that further the objectives of ensuring the quality of water intended for human consumption.;;;;;;;;;;;;;;;;;;;;;;;;;;;
479;A Farm to Fork Strategy;Pathway to a Healthy Planet for All EU Action Plan;+;3;The Farm to Fork Strategy's targets on sustainable food systems and reduced environmental impact are indivisibly linked to the Pathway to a Healthy Planet for All EU Action Plan's objectives, which include reducing pollution, protecting biodiversity, and promoting sustainable consumption patterns.;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;A Farm to Fork Strategy;European assessment framework for ‘safe and sustainable by design’ chemicals and materials;-;2;The implementation of the Farm to Fork Strategy's targets on reduced use of pesticides and fertilizers may counteract the objectives of the European assessment framework for ‘safe and sustainable by design’ chemicals and materials, which aims to promote the development of sustainable chemicals and materials.;;;;;;;;;;;;;;;;;;;;;;;;;;;
481;A Farm to Fork Strategy;On reporting of environmental data from industrial installations and establishing an Industrial Emissions Portal;+;1;The Farm to Fork Strategy's focus on sustainable agriculture and reduced pollution can create conditions that further the objectives of the On reporting of environmental data from industrial installations and establishing an Industrial Emissions Portal, which aims to improve the reporting and monitoring of industrial emissions.;;;;;;;;;;;;;;;;;;;;;;;;;;;
482;A Farm to Fork Strategy;on ambient air quality and cleaner air for Europe;-;3;The implementation of the Farm to Fork Strategy's targets on sustainable agriculture and reduced use of pesticides and fertilizers may cancel the objectives of the on ambient air quality and cleaner air for Europe, which aims to reduce air pollution from agricultural activities.;;;;;;;;;;;;;;;;;;;;;;;;;;;
483;European Climate Law;EU Biodiversity Strategy for 2030;+;2;The European Climate Law sets a framework for reducing greenhouse gas emissions, which can reinforce the EU Biodiversity Strategy for 2030 by promoting sustainable land use and reducing pollution.;;;;;;;;;;;;;;;;;;;;;;;;;;;
484;Concerning urban wastewater treatment (recast);EU Biodiversity Strategy for 2030;+;1;Improved wastewater treatment can enable the EU Biodiversity Strategy for 2030 by reducing pollution and protecting aquatic ecosystems.;;;;;;;;;;;;;;;;;;;;;;;;;;;
485;Amending Directive 2003/87/EC;EU Biodiversity Strategy for 2030;+;1;The amended Directive can aid the EU Biodiversity Strategy for 2030 by enhancing the EU ETS and promoting low-carbon technologies, thus supporting biodiversity conservation.;;;;;;;;;;;;;;;;;;;;;;;;;;;
486;Amending Regulation (EU) 2018/842;EU Biodiversity Strategy for 2030;+;1;The amended Regulation can support the EU Biodiversity Strategy for 2030 by improving the EU's climate and energy framework, which can help reduce emissions and promote sustainable land use.;;;;;;;;;;;;;;;;;;;;;;;;;;;
487;Amending Regulations (EU) 2018/841;EU Biodiversity Strategy for 2030;+;1;The amended Regulations can facilitate the EU Biodiversity Strategy for 2030 by promoting sustainable land use and reducing emissions from the land use sector.;;;;;;;;;;;;;;;;;;;;;;;;;;;
488;On an EU Strategy to reduce methane emissions;EU Biodiversity Strategy for 2030;+;2;Reducing methane emissions can reinforce the EU Biodiversity Strategy for 2030 by mitigating climate change and promoting sustainable agriculture practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;
489;A Renovation Wave for Europe;EU Biodiversity Strategy for 2030;+;1;The Renovation Wave initiative can support the EU Biodiversity Strategy for 2030 by promoting energy-efficient buildings and reducing energy consumption, thus protecting natural habitats.;;;;;;;;;;;;;;;;;;;;;;;;;;;
490;Amending Directive 2003/87/EC;On Nature Restoration;+;1;The amended Directive can aid the Nature Restoration initiative by promoting sustainable land use and reducing emissions, thus supporting ecosystem restoration.;;;;;;;;;;;;;;;;;;;;;;;;;;;
491;Amending Directive 2003/87/EC;On Nature Restoration;+;1;The amended Directive can facilitate the Nature Restoration initiative by enhancing the EU ETS and promoting low-carbon technologies, thus supporting ecosystem restoration.;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;Amending Regulations (EU) 2018/841;On Nature Restoration;+;1;The amended Regulations can support the Nature Restoration initiative by improving the EU's climate and energy framework, which can help reduce emissions and promote sustainable land use.;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;On Nature Restoration;EU Biodiversity Strategy for 2030;+;3;The Nature Restoration initiative can significantly reinforce the EU Biodiversity Strategy for 2030 by restoring degraded ecosystems, promoting biodiversity, and supporting climate change mitigation.;;;;;;;;;;;;;;;;;;;;;;;;;;;
494;On Nature Restoration;EU Biodiversity Strategy for 2030;+;3;The Nature Restoration initiative can substantially support the EU Biodiversity Strategy for 2030 by protecting and restoring natural ecosystems, thus promoting biodiversity conservation and climate change mitigation.;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;EU Biodiversity Strategy for 2030;On Nature Restoration;+;2;The EU Biodiversity Strategy for 2030 can reinforce the Nature Restoration initiative by promoting sustainable land use, reducing pollution, and protecting natural ecosystems.;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;On Nature Restoration;EU Soil Strategy for 2030;+;1;The Nature Restoration initiative can support the EU Soil Strategy for 2030 by promoting sustainable soil management and reducing soil degradation.;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;Regulation on plant reproductive material;EU Biodiversity Strategy for 2030;+;1;The Regulation on plant reproductive material can facilitate the EU Biodiversity Strategy for 2030 by promoting sustainable agriculture practices and reducing the use of harmful substances.;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;EU Biodiversity Strategy for 2030;On Nature Restoration;+;2;The EU Biodiversity Strategy for 2030 can support the Nature Restoration initiative by promoting ecosystem restoration, reducing pollution, and protecting biodiversity.;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;On Nature Restoration;Regulation on forest reproductive material;+;1;The Nature Restoration initiative can support the Regulation on forest reproductive material by promoting sustainable forest management and reducing emissions from the forestry sector.;;;;;;;;;;;;;;;;;;;;;;;;;;;
500;EU Biodiversity Strategy for 2030;On Nature Restoration;+;2;The EU Biodiversity Strategy for 2030 can reinforce the Nature Restoration initiative by protecting and restoring natural ecosystems, thus promoting biodiversity conservation and climate change mitigation.;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;On Nature Restoration;EU Biodiversity Strategy for 2030;+;3;The Nature Restoration initiative can significantly support the EU Biodiversity Strategy for 2030 by restoring degraded ecosystems, promoting biodiversity, and supporting climate change mitigation.;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;On Nature Restoration;EU Biodiversity Strategy for 2030;+;3;The Nature Restoration initiative can substantially support the EU Biodiversity Strategy for 2030 by protecting and restoring natural ecosystems, thus promoting biodiversity conservation and climate change mitigation.;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;EU Biodiversity Strategy for 2030;On Nature Restoration;+;2;The EU Biodiversity Strategy for 2030 can reinforce the Nature Restoration initiative by promoting sustainable land use, reducing pollution, and protecting natural ecosystems.;;;;;;;;;;;;;;;;;;;;;;;;;;;
504;On Nature Restoration;Ensuring resilient and sustainable use of EU's natural resources;+;1;The Nature Restoration initiative can support the strategy for resilient and sustainable use of natural resources by promoting ecosystem restoration and reducing emissions.;;;;;;;;;;;;;;;;;;;;;;;;;;;
505;EU Biodiversity Strategy for 2030;On Nature Restoration;+;2;The EU Biodiversity Strategy for 2030 can support the Nature Restoration initiative by promoting ecosystem restoration, reducing pollution, and protecting biodiversity.;;;;;;;;;;;;;;;;;;;;;;;;;;;
506;On Nature Restoration;EU Biodiversity Strategy for 2030;+;3;The Nature Restoration initiative can significantly reinforce the EU Biodiversity Strategy for 2030 by restoring degraded ecosystems, promoting biodiversity, and supporting climate change mitigation.;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;On Nature Restoration;EU Biodiversity Strategy for 2030;+;3;The Nature Restoration initiative can substantially support the EU Biodiversity Strategy for 2030 by protecting and restoring natural ecosystems, thus promoting biodiversity conservation and climate change mitigation.;;;;;;;;;;;;;;;;;;;;;;;;;;;
