910;Circularity/Recycling;;;;;;1.0;;;;;;;;;;;;;Biodiversity Protection & Conservation;;;;;;;;;;;;;;;;;;;;;;;;;;The promotion of circular economy and recycling can enable biodiversity conservation by reducing pollution and protecting ecosystems, which in turn supports the conservation of species and their habitats.;
911;Critical Raw Materials - Extraction & Import;;;;;;1.0;;;;;;;;;;;;;Terrestrial Ecosystems Restoration;;;;;;;;;;;;;;;;;;;;;;;;;;The extraction and import of critical raw materials can create conditions that further terrestrial ecosystems restoration by promoting the recycling of materials and reducing waste, which can support ecosystem services and biodiversity conservation.;
912;Critical Raw Materials - Extraction & Import;;;;;;1.0;;;;;;;;;;;;;Marine Ecosystem Restoration;;;;;;;;;;;;;;;;;;;;;;;;;;The extraction and import of critical raw materials can enable marine ecosystem restoration by reducing marine pollution and promoting the recycling of materials, which can support biodiversity conservation and ecosystem services.;
913;Critical Raw Materials - Extraction & Import;;;;;;1.0;;;;;;;;;;;;;Biodiversity Protection & Conservation;;;;;;;;;;;;;;;;;;;;;;;;;;The extraction and import of critical raw materials can enable biodiversity conservation by reducing pollution and protecting ecosystems, which in turn supports the conservation of species and their habitats.;
914;Net-Zero Technology - Manufacturing;;;;;;1.0;;;;;;;;;;;;;Terrestrial Ecosystems Restoration;;;;;;;;;;;;;;;;;;;;;;;;;;The development of net-zero technologies can create conditions that further terrestrial ecosystems restoration by promoting the recycling of materials and reducing waste, which can support ecosystem services and biodiversity conservation.;
915;Net-Zero Technology - Manufacturing;;;;;;1.0;;;;;;;;;;;;;Marine Ecosystem Restoration;;;;;;;;;;;;;;;;;;;;;;;;;;The implementation of net-zero technologies can enable marine ecosystem restoration by reducing marine pollution and promoting the recycling of materials, which can support biodiversity conservation and ecosystem services.;
916;Net-Zero Technology - Manufacturing;;;;;;1.0;;;;;;;;;;;;;Biodiversity Protection & Conservation;;;;;;;;;;;;;;;;;;;;;;;;;;The promotion of net-zero technologies can enable biodiversity conservation by reducing pollution and protecting ecosystems, which in turn supports the conservation of species and their habitats.;
917;GHG Reduction;Energy Efficiency;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reducing GHG emissions can also reinforce energy efficiency efforts, as energy savings can be achieved through the use of renewable energy sources and energy-efficient technologies.
918;GHG Reduction;Energy Infrastructure;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The reduction of GHG emissions can also lead to the development of new energy infrastructure, such as renewable energy plants and energy storage facilities, which can support the transition to a low-carbon economy.
919;Renewable Energy;Energy Efficiency;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The growth of renewable energy can enable energy efficiency measures, such as smart grids and energy storage, which can optimize energy distribution and reduce energy waste.
920;Renewable Energy;Energy Infrastructure;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The expansion of renewable energy can drive the development of new energy infrastructure, including transmission and distribution networks, to support the integration of variable renewable energy sources.
921;Renewable Energy;Social Security - Energy;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The increased use of renewable energy can lead to job creation in the energy sector, contributing to social security and reducing energy poverty.
922;Renewable Energy - Heating & Cooling;Energy Efficiency - Buildings;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The development of renewable heating and cooling solutions can reinforce energy efficiency efforts in buildings, reducing energy consumption and greenhouse gas emissions.
923;Renewable Energy - Hydrogen Production;Net-Zero Technology - Road Vehicles;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The production of renewable hydrogen can support the transition to net-zero emissions in road transport, enabling the use of fuel-cell vehicles and reducing dependence on fossil fuels.
924;Renewable Energy - Ocean/Offshore;Transport Logistics;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The development of offshore renewable energy can support the decarbonization of maritime transport, reducing emissions from shipping and increasing the use of low-carbon fuels.
925;Renewable Energy - Solar;Energy Efficiency;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The growth of solar energy can enable energy efficiency measures, such as building-integrated photovoltaics and solar water heaters, which can reduce energy consumption and greenhouse gas emissions.
926;Energy Efficiency;Energy Efficiency - Buildings;+;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Energy efficiency measures, such as building insulation and efficient lighting, can significantly reduce energy consumption in buildings, supporting the achievement of energy efficiency targets.
927;Energy Efficiency - Buildings;Social Security - Energy;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Energy-efficient buildings can contribute to social security by reducing energy poverty and improving the health and wellbeing of building occupants.
928;Energy Infrastructure;Net-Zero Technology - Road Vehicles;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The development of energy infrastructure, including charging points and hydrogen refueling stations, can support the transition to net-zero emissions in road transport, enabling the use of electric and hydrogen fuel-cell vehicles.
929;Social Security - Energy;Transport Logistics;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Social security policies, such as those addressing energy poverty, can support the transition to a low-carbon economy by ensuring that the benefits of renewable energy and energy efficiency are shared fairly and that no one is left behind.
930;Rail;Net-Zero Technology - Road Vehicles;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The development of rail transport can support the transition to net-zero emissions in road transport, enabling the use of electric and hydrogen fuel-cell vehicles and reducing emissions from freight transport.
931;Net-Zero Technology - Road Vehicles;Biofuels;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The transition to net-zero emissions in road transport can be supported by the use of biofuels, which can provide a low-carbon alternative to fossil fuels and support the achievement of renewable energy targets.
932;Net-Zero Technology - Road Vehicles;Other Low-Carbon Fuels;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The development of net-zero technology in road transport can be supported by the use of other low-carbon fuels, such as renewable natural gas and methanol, which can reduce emissions and support the achievement of renewable energy targets.
933;Net-Zero Technology - Road Vehicles;Hydrogen Distribution;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The transition to net-zero emissions in road transport can be supported by the development of hydrogen distribution infrastructure, enabling the use of hydrogen fuel-cell vehicles and reducing dependence on fossil fuels.
934;Urban Mobility;Transport Logistics;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Urban mobility solutions, such as electric and hybrid vehicles, can support the transition to a low-carbon economy by reducing emissions from transport and increasing the use of low-carbon fuels.
935;Transport Logistics;Biofuels;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The use of biofuels in transport logistics can support the achievement of renewable energy targets and reduce emissions from freight transport.
936;;;;;;;;;GHG Reduction;Renewable Energy;+;2.0;Implementing GHG reduction targets can reinforce the transition to renewable energy sources, as reducing emissions from fossil fuels can create space for renewable energy to fill the gap.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
937;;;;;;;;;GHG Reduction;Renewable Energy - Heating & Cooling;+;2.0;Reducing GHG emissions can lead to increased adoption of renewable energy sources for heating and cooling, such as heat pumps and solar thermal systems.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
938;;;;;;;;;GHG Reduction;Renewable Energy - Hydrogen Production;+;2.0;Lower GHG emissions can facilitate the production and use of renewable hydrogen, which can be used as a low-carbon energy carrier.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
939;;;;;;;;;GHG Reduction;Renewable Energy - Ocean/Offshore;+;2.0;Reducing GHG emissions can lead to increased investment in offshore renewable energy, such as offshore wind farms.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940;;;;;;;;;GHG Reduction;Renewable Energy - Solar;+;2.0;Implementing GHG reduction targets can lead to increased adoption of solar energy, as it is a key renewable energy source.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
941;;;;;;;;;GHG Reduction;Energy Efficiency;+;2.0;Reducing energy consumption through energy efficiency measures can lower GHG emissions and support the transition to a low-carbon economy.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942;;;;;;;;;GHG Reduction;Energy Efficiency - Buildings;+;2.0;Improving energy efficiency in buildings can reduce energy consumption and lower GHG emissions, supporting the transition to a low-carbon economy.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
943;;;;;;;;;GHG Reduction;Energy Infrastructure;+;2.0;Developing energy infrastructure to support low-carbon energy sources can facilitate the reduction of GHG emissions.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
944;;;;;;;;;GHG Reduction;Social Security - Energy;+;2.0;Implementing GHG reduction targets can lead to increased energy security and support the transition to a low-carbon economy.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
945;;;;;;;;;Renewable Energy;Food quality;+;1.0;The increased adoption of renewable energy can lead to increased food production and security, as renewable energy can power irrigation systems and other agricultural equipment.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
946;;;;;;;;;Renewable Energy;Food affordability;+;1.0;The transition to renewable energy can lead to increased food affordability, as renewable energy can reduce energy costs for food production and processing.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
947;;;;;;;;;Renewable Energy - Heating & Cooling;Food quality;+;1.0;The adoption of renewable energy sources for heating and cooling can lead to increased food quality, as renewable energy can power food processing and storage.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
948;;;;;;;;;Renewable Energy - Hydrogen Production;Food affordability;+;1.0;The production and use of renewable hydrogen can lead to increased food affordability, as hydrogen can be used as a low-carbon energy carrier for food production and processing.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
949;;;;;;;;;Renewable Energy - Ocean/Offshore;Food quality;+;1.0;The development of offshore renewable energy can lead to increased food quality, as offshore energy can power food production and processing.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
950;;;;;;;;;Renewable Energy - Solar;Food affordability;+;1.0;The increased adoption of solar energy can lead to increased food affordability, as solar energy can reduce energy costs for food production and processing.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
951;;;;;;;;;Energy Efficiency;Food quality;+;1.0;Improving energy efficiency can lead to increased food quality, as energy-efficient equipment and processes can reduce food waste and improve food processing.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952;;;;;;;;;Energy Efficiency - Buildings;Food affordability;+;1.0;Improving energy efficiency in buildings can lead to increased food affordability, as energy-efficient buildings can reduce energy costs for food production and processing.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
953;;;;;;;;;Energy Infrastructure;Food quality;+;1.0;Developing energy infrastructure to support low-carbon energy sources can lead to increased food quality, as low-carbon energy can power food production and processing.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
954;;;;;;;;;Social Security - Energy;Food affordability;+;1.0;Implementing social security measures to support energy access can lead to increased food affordability, as access to energy is crucial for food production and processing.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
955;;;;;;;;;Renewable Energy;Food quality - Animal Welfare;+;1.0;The transition to renewable energy can lead to increased animal welfare, as renewable energy can power equipment and processes that support animal health and wellbeing.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
956;;;;;;;;;Renewable Energy;Food quality - Healthy Food;+;1.0;The adoption of renewable energy can lead to increased access to healthy food, as renewable energy can power food production and processing.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
957;;;;;;;;;Renewable Energy - Heating & Cooling;Food quality - Animal Welfare;+;1.0;The adoption of renewable energy sources for heating and cooling can lead to increased animal welfare, as renewable energy can power equipment and processes that support animal health and wellbeing.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
